"OTU"	"Sample"	"Abundance"	"perc_SWHC"	"soil_type"	"block"	"product_name"	"cog_access"	"cog_name"	"cog_function"	"cog_category"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"
"gene_id_12776541"	"IR_5_4"	0	"5"	"IR"	"4"	"mutT, NUDT15, MTH2"	"COG1051"	"COG1051"	"ADP-ribose pyrophosphatase"	"Nucleotide transport and metabolism"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces sampsonii"
"gene_id_12776541"	"IR_50_3"	0	"50"	"IR"	"3"	"mutT, NUDT15, MTH2"	"COG1051"	"COG1051"	"ADP-ribose pyrophosphatase"	"Nucleotide transport and metabolism"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces sampsonii"
"gene_id_1277658"	"DL_50_4"	0	"50"	"DL"	"4"	"COG4585"	"COG4585"	"COG4585"	"Signal transduction histidine kinase"	"Signal transduction mechanisms"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Frankiaceae"	"Frankia"	"Frankia sp. EuI1c"
"gene_id_1277658"	"IR_50_4"	0	"50"	"IR"	"4"	"COG4585"	"COG4585"	"COG4585"	"Signal transduction histidine kinase"	"Signal transduction mechanisms"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Frankiaceae"	"Frankia"	"Frankia sp. EuI1c"
"gene_id_1277658"	"DL_5_2"	0	"5"	"DL"	"2"	"COG4585"	"COG4585"	"COG4585"	"Signal transduction histidine kinase"	"Signal transduction mechanisms"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Frankiaceae"	"Frankia"	"Frankia sp. EuI1c"
"gene_id_12787166"	"IR_50_1"	0	"50"	"IR"	"1"	"K07497"	"COG2801"	"Tra5"	"Transposase and inactivated derivatives"	"DNA replication, recombination, and repair"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces aureofaciens"
"gene_id_12790816"	"IR_50_4"	0	"50"	"IR"	"4"	"K06994"	"COG2409"	"COG2409"	"Predicted drug exporters of the RND superfamily"	"General function prediction only"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Solirubrobacterales"	"Conexibacteraceae"	"Conexibacter"	"Conexibacter woesei"
"gene_id_12790816"	"DL_50_2"	0	"50"	"DL"	"2"	"K06994"	"COG2409"	"COG2409"	"Predicted drug exporters of the RND superfamily"	"General function prediction only"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Solirubrobacterales"	"Conexibacteraceae"	"Conexibacter"	"Conexibacter woesei"
"gene_id_12790816"	"IR_5_5"	0	"5"	"IR"	"5"	"K06994"	"COG2409"	"COG2409"	"Predicted drug exporters of the RND superfamily"	"General function prediction only"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Solirubrobacterales"	"Conexibacteraceae"	"Conexibacter"	"Conexibacter woesei"
"gene_id_12790816"	"DL_5_5"	0	"5"	"DL"	"5"	"K06994"	"COG2409"	"COG2409"	"Predicted drug exporters of the RND superfamily"	"General function prediction only"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Solirubrobacterales"	"Conexibacteraceae"	"Conexibacter"	"Conexibacter woesei"
"gene_id_12790816"	"DL_5_4"	0	"5"	"DL"	"4"	"K06994"	"COG2409"	"COG2409"	"Predicted drug exporters of the RND superfamily"	"General function prediction only"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Solirubrobacterales"	"Conexibacteraceae"	"Conexibacter"	"Conexibacter woesei"
"gene_id_12893234"	"IR_5_1"	0	"5"	"IR"	"1"	"CaiC"	"COG0318"	"CaiC"	"Acyl-CoA synthetases (AMP-forming)/AMP-acid ligases II"	"Lipid metabolism / Secondary metabolites biosynthesis, transport, and catabolism"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Nocardiopsaceae"	"Nocardiopsis"	"Nocardiopsis alba"
"gene_id_12893234"	"DL_5_4"	0	"5"	"DL"	"4"	"CaiC"	"COG0318"	"CaiC"	"Acyl-CoA synthetases (AMP-forming)/AMP-acid ligases II"	"Lipid metabolism / Secondary metabolites biosynthesis, transport, and catabolism"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Nocardiopsaceae"	"Nocardiopsis"	"Nocardiopsis alba"
"gene_id_12966993"	"DL_5_3"	0	"5"	"DL"	"3"	"fliD"	"COG1345"	"FliD"	"Flagellar capping protein"	"Cell motility and secretion"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Solirubrobacterales"	"Conexibacteraceae"	"Conexibacter"	"Conexibacter woesei"
"gene_id_12966993"	"DL_50_1"	0	"50"	"DL"	"1"	"fliD"	"COG1345"	"FliD"	"Flagellar capping protein"	"Cell motility and secretion"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Solirubrobacterales"	"Conexibacteraceae"	"Conexibacter"	"Conexibacter woesei"
"gene_id_12966993"	"DL_50_3"	0	"50"	"DL"	"3"	"fliD"	"COG1345"	"FliD"	"Flagellar capping protein"	"Cell motility and secretion"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Solirubrobacterales"	"Conexibacteraceae"	"Conexibacter"	"Conexibacter woesei"
"gene_id_12966993"	"DL_50_4"	0	"50"	"DL"	"4"	"fliD"	"COG1345"	"FliD"	"Flagellar capping protein"	"Cell motility and secretion"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Solirubrobacterales"	"Conexibacteraceae"	"Conexibacter"	"Conexibacter woesei"
"gene_id_12966993"	"DL_5_1"	0	"5"	"DL"	"1"	"fliD"	"COG1345"	"FliD"	"Flagellar capping protein"	"Cell motility and secretion"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Solirubrobacterales"	"Conexibacteraceae"	"Conexibacter"	"Conexibacter woesei"
"gene_id_12975040"	"IR_50_5"	0	"50"	"IR"	"5"	"COG3981"	"COG3981"	"COG3981"	"Predicted acetyltransferase"	"General function prediction only"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Catenulisporaceae"	"Catenulispora"	"Catenulispora acidiphila"
"gene_id_12975040"	"IR_50_1"	0	"50"	"IR"	"1"	"COG3981"	"COG3981"	"COG3981"	"Predicted acetyltransferase"	"General function prediction only"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Catenulisporaceae"	"Catenulispora"	"Catenulispora acidiphila"
"gene_id_12975040"	"IR_5_2"	0	"5"	"IR"	"2"	"COG3981"	"COG3981"	"COG3981"	"Predicted acetyltransferase"	"General function prediction only"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Catenulisporaceae"	"Catenulispora"	"Catenulispora acidiphila"
"gene_id_12975040"	"IR_50_4"	0	"50"	"IR"	"4"	"COG3981"	"COG3981"	"COG3981"	"Predicted acetyltransferase"	"General function prediction only"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Catenulisporaceae"	"Catenulispora"	"Catenulispora acidiphila"
"gene_id_12975040"	"IR_5_1"	0	"5"	"IR"	"1"	"COG3981"	"COG3981"	"COG3981"	"Predicted acetyltransferase"	"General function prediction only"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Catenulisporaceae"	"Catenulispora"	"Catenulispora acidiphila"
"gene_id_12975040"	"IR_50_2"	0	"50"	"IR"	"2"	"COG3981"	"COG3981"	"COG3981"	"Predicted acetyltransferase"	"General function prediction only"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Catenulisporaceae"	"Catenulispora"	"Catenulispora acidiphila"
"gene_id_12975040"	"IR_5_5"	0	"5"	"IR"	"5"	"COG3981"	"COG3981"	"COG3981"	"Predicted acetyltransferase"	"General function prediction only"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Catenulisporaceae"	"Catenulispora"	"Catenulispora acidiphila"
"gene_id_12975040"	"DL_50_5"	0	"50"	"DL"	"5"	"COG3981"	"COG3981"	"COG3981"	"Predicted acetyltransferase"	"General function prediction only"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Catenulisporaceae"	"Catenulispora"	"Catenulispora acidiphila"
"gene_id_12975040"	"IR_5_4"	0	"5"	"IR"	"4"	"COG3981"	"COG3981"	"COG3981"	"Predicted acetyltransferase"	"General function prediction only"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Catenulisporaceae"	"Catenulispora"	"Catenulispora acidiphila"
"gene_id_1305396"	"IR_50_5"	0	"50"	"IR"	"5"	"fur, zur, furB"	"COG0735"	"Fur"	"Fe2+/Zn2+ uptake regulation proteins"	"Inorganic ion transport and metabolism"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces sp. CNQ-509"
"gene_id_1305396"	"IR_50_1"	0	"50"	"IR"	"1"	"fur, zur, furB"	"COG0735"	"Fur"	"Fe2+/Zn2+ uptake regulation proteins"	"Inorganic ion transport and metabolism"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces sp. CNQ-509"
"gene_id_1305396"	"DL_5_5"	0	"5"	"DL"	"5"	"fur, zur, furB"	"COG0735"	"Fur"	"Fe2+/Zn2+ uptake regulation proteins"	"Inorganic ion transport and metabolism"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces sp. CNQ-509"
"gene_id_1305396"	"IR_5_5"	0	"5"	"IR"	"5"	"fur, zur, furB"	"COG0735"	"Fur"	"Fe2+/Zn2+ uptake regulation proteins"	"Inorganic ion transport and metabolism"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces sp. CNQ-509"
"gene_id_1305396"	"IR_5_2"	0	"5"	"IR"	"2"	"fur, zur, furB"	"COG0735"	"Fur"	"Fe2+/Zn2+ uptake regulation proteins"	"Inorganic ion transport and metabolism"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces sp. CNQ-509"
"gene_id_1305396"	"IR_50_2"	0	"50"	"IR"	"2"	"fur, zur, furB"	"COG0735"	"Fur"	"Fe2+/Zn2+ uptake regulation proteins"	"Inorganic ion transport and metabolism"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces sp. CNQ-509"
"gene_id_1305396"	"IR_50_3"	0	"50"	"IR"	"3"	"fur, zur, furB"	"COG0735"	"Fur"	"Fe2+/Zn2+ uptake regulation proteins"	"Inorganic ion transport and metabolism"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces sp. CNQ-509"
"gene_id_13086120"	"DL_50_2"	0	"50"	"DL"	"2"	"SoxR"	"COG0789"	"SoxR"	"Predicted transcriptional regulators"	"Transcription"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Catenulisporaceae"	"Catenulispora"	"Catenulispora acidiphila"
"gene_id_13086120"	"IR_50_4"	0	"50"	"IR"	"4"	"SoxR"	"COG0789"	"SoxR"	"Predicted transcriptional regulators"	"Transcription"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Catenulisporaceae"	"Catenulispora"	"Catenulispora acidiphila"
"gene_id_13086120"	"IR_5_1"	0	"5"	"IR"	"1"	"SoxR"	"COG0789"	"SoxR"	"Predicted transcriptional regulators"	"Transcription"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Catenulisporaceae"	"Catenulispora"	"Catenulispora acidiphila"
"gene_id_13086120"	"DL_50_5"	0	"50"	"DL"	"5"	"SoxR"	"COG0789"	"SoxR"	"Predicted transcriptional regulators"	"Transcription"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Catenulisporaceae"	"Catenulispora"	"Catenulispora acidiphila"
"gene_id_13086120"	"IR_5_4"	0	"5"	"IR"	"4"	"SoxR"	"COG0789"	"SoxR"	"Predicted transcriptional regulators"	"Transcription"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Catenulisporaceae"	"Catenulispora"	"Catenulispora acidiphila"
"gene_id_13086120"	"DL_5_5"	0	"5"	"DL"	"5"	"SoxR"	"COG0789"	"SoxR"	"Predicted transcriptional regulators"	"Transcription"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Catenulisporaceae"	"Catenulispora"	"Catenulispora acidiphila"
"gene_id_1398965"	"DL_5_4"	0	"5"	"DL"	"4"	"rfbC"	"COG0438"	"RfaG"	"Glycosyltransferase"	"Cell envelope biogenesis, outer membrane"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Pseudonocardiaceae"	"Saccharopolyspora"	"Saccharopolyspora erythraea"
"gene_id_1398965"	"DL_50_2"	0	"50"	"DL"	"2"	"rfbC"	"COG0438"	"RfaG"	"Glycosyltransferase"	"Cell envelope biogenesis, outer membrane"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Pseudonocardiaceae"	"Saccharopolyspora"	"Saccharopolyspora erythraea"
"gene_id_1398965"	"DL_5_1"	0	"5"	"DL"	"1"	"rfbC"	"COG0438"	"RfaG"	"Glycosyltransferase"	"Cell envelope biogenesis, outer membrane"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Pseudonocardiaceae"	"Saccharopolyspora"	"Saccharopolyspora erythraea"
"gene_id_1398965"	"DL_50_3"	0	"50"	"DL"	"3"	"rfbC"	"COG0438"	"RfaG"	"Glycosyltransferase"	"Cell envelope biogenesis, outer membrane"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Pseudonocardiaceae"	"Saccharopolyspora"	"Saccharopolyspora erythraea"
"gene_id_1398965"	"IR_5_5"	0	"5"	"IR"	"5"	"rfbC"	"COG0438"	"RfaG"	"Glycosyltransferase"	"Cell envelope biogenesis, outer membrane"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Pseudonocardiaceae"	"Saccharopolyspora"	"Saccharopolyspora erythraea"
"gene_id_1398965"	"DL_5_2"	0	"5"	"DL"	"2"	"rfbC"	"COG0438"	"RfaG"	"Glycosyltransferase"	"Cell envelope biogenesis, outer membrane"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Pseudonocardiaceae"	"Saccharopolyspora"	"Saccharopolyspora erythraea"
"gene_id_1450204"	"DL_5_5"	0	"5"	"DL"	"5"	"TrxA"	"COG0526"	"TrxA"	"Thiol-disulfide isomerase and thioredoxins"	"Posttranslational modification, protein turnover, chaperones / Energy production and conversion"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Catenulisporaceae"	"Catenulispora"	"Catenulispora acidiphila"
"gene_id_1450204"	"IR_5_1"	0	"5"	"IR"	"1"	"TrxA"	"COG0526"	"TrxA"	"Thiol-disulfide isomerase and thioredoxins"	"Posttranslational modification, protein turnover, chaperones / Energy production and conversion"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Catenulisporaceae"	"Catenulispora"	"Catenulispora acidiphila"
"gene_id_1450204"	"IR_50_1"	0	"50"	"IR"	"1"	"TrxA"	"COG0526"	"TrxA"	"Thiol-disulfide isomerase and thioredoxins"	"Posttranslational modification, protein turnover, chaperones / Energy production and conversion"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Catenulisporaceae"	"Catenulispora"	"Catenulispora acidiphila"
"gene_id_1450204"	"IR_5_4"	0	"5"	"IR"	"4"	"TrxA"	"COG0526"	"TrxA"	"Thiol-disulfide isomerase and thioredoxins"	"Posttranslational modification, protein turnover, chaperones / Energy production and conversion"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Catenulisporaceae"	"Catenulispora"	"Catenulispora acidiphila"
"gene_id_1450204"	"IR_50_2"	0	"50"	"IR"	"2"	"TrxA"	"COG0526"	"TrxA"	"Thiol-disulfide isomerase and thioredoxins"	"Posttranslational modification, protein turnover, chaperones / Energy production and conversion"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Catenulisporaceae"	"Catenulispora"	"Catenulispora acidiphila"
"gene_id_1450204"	"IR_50_3"	0	"50"	"IR"	"3"	"TrxA"	"COG0526"	"TrxA"	"Thiol-disulfide isomerase and thioredoxins"	"Posttranslational modification, protein turnover, chaperones / Energy production and conversion"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Catenulisporaceae"	"Catenulispora"	"Catenulispora acidiphila"
"gene_id_1472345"	"DL_50_1"	0	"50"	"DL"	"1"	"RPR2, RPP21"	"COG2206"	"COG2206"	"c-di-GMP phosphodiesterase class II (HD-GYP domain)"	"Signal transduction mechanisms"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Solirubrobacterales"	"Conexibacteraceae"	"Conexibacter"	"Conexibacter woesei"
"gene_id_1472345"	"DL_50_3"	0	"50"	"DL"	"3"	"RPR2, RPP21"	"COG2206"	"COG2206"	"c-di-GMP phosphodiesterase class II (HD-GYP domain)"	"Signal transduction mechanisms"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Solirubrobacterales"	"Conexibacteraceae"	"Conexibacter"	"Conexibacter woesei"
"gene_id_1472345"	"DL_5_2"	0	"5"	"DL"	"2"	"RPR2, RPP21"	"COG2206"	"COG2206"	"c-di-GMP phosphodiesterase class II (HD-GYP domain)"	"Signal transduction mechanisms"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Solirubrobacterales"	"Conexibacteraceae"	"Conexibacter"	"Conexibacter woesei"
"gene_id_1472345"	"DL_5_1"	0	"5"	"DL"	"1"	"RPR2, RPP21"	"COG2206"	"COG2206"	"c-di-GMP phosphodiesterase class II (HD-GYP domain)"	"Signal transduction mechanisms"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Solirubrobacterales"	"Conexibacteraceae"	"Conexibacter"	"Conexibacter woesei"
"gene_id_1472345"	"DL_5_5"	0	"5"	"DL"	"5"	"RPR2, RPP21"	"COG2206"	"COG2206"	"c-di-GMP phosphodiesterase class II (HD-GYP domain)"	"Signal transduction mechanisms"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Solirubrobacterales"	"Conexibacteraceae"	"Conexibacter"	"Conexibacter woesei"
"gene_id_1472345"	"IR_5_2"	0	"5"	"IR"	"2"	"RPR2, RPP21"	"COG2206"	"COG2206"	"c-di-GMP phosphodiesterase class II (HD-GYP domain)"	"Signal transduction mechanisms"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Solirubrobacterales"	"Conexibacteraceae"	"Conexibacter"	"Conexibacter woesei"
"gene_id_1472345"	"DL_50_2"	0	"50"	"DL"	"2"	"RPR2, RPP21"	"COG2206"	"COG2206"	"c-di-GMP phosphodiesterase class II (HD-GYP domain)"	"Signal transduction mechanisms"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Solirubrobacterales"	"Conexibacteraceae"	"Conexibacter"	"Conexibacter woesei"
"gene_id_1760847"	"IR_5_5"	0	"5"	"IR"	"5"	"mec"	"COG1310"	"COG1310"	"Predicted metal-dependent protease of the PAD1/JAB1 superfamily"	"General function prediction only"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces venezuelae"
"gene_id_1760847"	"IR_50_2"	0	"50"	"IR"	"2"	"mec"	"COG1310"	"COG1310"	"Predicted metal-dependent protease of the PAD1/JAB1 superfamily"	"General function prediction only"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces venezuelae"
"gene_id_1760847"	"IR_50_3"	0	"50"	"IR"	"3"	"mec"	"COG1310"	"COG1310"	"Predicted metal-dependent protease of the PAD1/JAB1 superfamily"	"General function prediction only"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces venezuelae"
"gene_id_1760874"	"DL_5_5"	0	"5"	"DL"	"5"	"PinR"	"COG1961"	"PinR"	"Site-specific recombinases, DNA invertase Pin homologs"	"DNA replication, recombination, and repair"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces venezuelae"
"gene_id_1760874"	"DL_50_5"	0	"50"	"DL"	"5"	"PinR"	"COG1961"	"PinR"	"Site-specific recombinases, DNA invertase Pin homologs"	"DNA replication, recombination, and repair"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces venezuelae"
"gene_id_1760882"	"IR_5_4"	0	"5"	"IR"	"4"	"COG5377"	"COG5377"	"COG5377"	"Phage-related protein, predicted endonuclease"	"DNA replication, recombination, and repair"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces venezuelae"
"gene_id_1760882"	"IR_5_5"	0	"5"	"IR"	"5"	"COG5377"	"COG5377"	"COG5377"	"Phage-related protein, predicted endonuclease"	"DNA replication, recombination, and repair"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces venezuelae"
"gene_id_1760883"	"IR_5_2"	0	"5"	"IR"	"2"	"recT"	"COG3723"	"RecT"	"Recombinational DNA repair protein (RecE pathway)"	"DNA replication, recombination, and repair"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces venezuelae"
"gene_id_1760883"	"IR_50_1"	0	"50"	"IR"	"1"	"recT"	"COG3723"	"RecT"	"Recombinational DNA repair protein (RecE pathway)"	"DNA replication, recombination, and repair"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces venezuelae"
"gene_id_1760883"	"IR_5_4"	0	"5"	"IR"	"4"	"recT"	"COG3723"	"RecT"	"Recombinational DNA repair protein (RecE pathway)"	"DNA replication, recombination, and repair"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces venezuelae"
"gene_id_1760883"	"IR_50_5"	0	"50"	"IR"	"5"	"recT"	"COG3723"	"RecT"	"Recombinational DNA repair protein (RecE pathway)"	"DNA replication, recombination, and repair"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces venezuelae"
"gene_id_1760884"	"IR_5_5"	0	"5"	"IR"	"5"	"dnaQ"	"COG0847"	"DnaQ"	"DNA polymerase III, epsilon subunit and related 3'-5' exonucleases"	"DNA replication, recombination, and repair"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces venezuelae"
"gene_id_1760884"	"IR_50_1"	0	"50"	"IR"	"1"	"dnaQ"	"COG0847"	"DnaQ"	"DNA polymerase III, epsilon subunit and related 3'-5' exonucleases"	"DNA replication, recombination, and repair"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces venezuelae"
"gene_id_1760884"	"IR_50_4"	0	"50"	"IR"	"4"	"dnaQ"	"COG0847"	"DnaQ"	"DNA polymerase III, epsilon subunit and related 3'-5' exonucleases"	"DNA replication, recombination, and repair"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces venezuelae"
"gene_id_1760884"	"IR_5_2"	0	"5"	"IR"	"2"	"dnaQ"	"COG0847"	"DnaQ"	"DNA polymerase III, epsilon subunit and related 3'-5' exonucleases"	"DNA replication, recombination, and repair"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces venezuelae"
"gene_id_1760884"	"IR_50_5"	0	"50"	"IR"	"5"	"dnaQ"	"COG0847"	"DnaQ"	"DNA polymerase III, epsilon subunit and related 3'-5' exonucleases"	"DNA replication, recombination, and repair"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces venezuelae"
"gene_id_1760884"	"DL_50_5"	0	"50"	"DL"	"5"	"dnaQ"	"COG0847"	"DnaQ"	"DNA polymerase III, epsilon subunit and related 3'-5' exonucleases"	"DNA replication, recombination, and repair"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces venezuelae"
"gene_id_1760884"	"DL_50_3"	0	"50"	"DL"	"3"	"dnaQ"	"COG0847"	"DnaQ"	"DNA polymerase III, epsilon subunit and related 3'-5' exonucleases"	"DNA replication, recombination, and repair"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces venezuelae"
"gene_id_1760890"	"IR_50_3"	0	"50"	"IR"	"3"	"COG0863"	"COG0863"	"COG0863"	"DNA modification methylase"	"DNA replication, recombination, and repair"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces venezuelae"
"gene_id_1760894"	"IR_50_1"	0	"50"	"IR"	"1"	"DNMT1, dcm"	"COG0270"	"Dcm"	"Site-specific DNA methylase"	"DNA replication, recombination, and repair"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces venezuelae"
"gene_id_1760894"	"IR_5_1"	0	"5"	"IR"	"1"	"DNMT1, dcm"	"COG0270"	"Dcm"	"Site-specific DNA methylase"	"DNA replication, recombination, and repair"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces venezuelae"
"gene_id_1760894"	"IR_5_5"	0	"5"	"IR"	"5"	"DNMT1, dcm"	"COG0270"	"Dcm"	"Site-specific DNA methylase"	"DNA replication, recombination, and repair"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces venezuelae"
"gene_id_1760894"	"IR_50_4"	0	"50"	"IR"	"4"	"DNMT1, dcm"	"COG0270"	"Dcm"	"Site-specific DNA methylase"	"DNA replication, recombination, and repair"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces venezuelae"
"gene_id_1760914"	"IR_50_4"	0	"50"	"IR"	"4"	"COG0863"	"COG0863"	"COG0863"	"DNA modification methylase"	"DNA replication, recombination, and repair"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces venezuelae"
